citizen_race,use_of_force_by_citizen,agency,uof_uid,tracking_id,incident_year,incident_month,incident_day,citizen_uid,department_desc
hispanic,"other use of hands, fists, feet, etc.",louisiana-state-pd,c4090d9a51df5b9bf89dccc7ac298e3f,f5e8b0f5d1cb51a4d8758df4b7b4e230,2023,7,8,17db1c144dab2b0fb156fe41b1c3cadf,troop b
,pursuit only,louisiana-state-pd,1a0a7953e7e5fd6ed80a7dbe9e839750,c9bf2b92e11990b797ff014fb6935427,2023,6,26,00e8e3782827eb128728a515c9d22c2e,troop i
black,pursuit only,louisiana-state-pd,63abecd669124ec42574c66e12c6ad0b,ac40319552327c6014255a7241da5087,2023,3,20,872f976b7dca8e088579079877d0598a,troop a
,pursuit only,louisiana-state-pd,99c168661b8a095331942c4e3ad2086b,4dfcb7ca405dd9e962d0c739267e5bf0,2023,11,14,b376d777550ae9af4efd8f5dd67c2bb1,troop b
black,,louisiana-state-pd,6951539c0c6bcadb848b0fdbf02d1e55,7604ac2f15ff7671409ba44f0938fc11,2023,4,3,a6e77541ad0199b3c50b749a770a2f31,troop a
black,pursuit only,louisiana-state-pd,712c15f8ba2fc666bf2fc99d14a74532,9823d8ebaee1021a7a0c179d11ca1119,2023,10,24,3e0c69a3c2d813e08d215bd327f7c87d,troop a
black,pursuit only,louisiana-state-pd,0669317b178bf590ee2d84751f761d79,013eddcf60a55867300e78eafe394d65,2023,11,11,563e21de09bbe3c28de0a125f2980021,troop a
,pursuit only,louisiana-state-pd,3dff661b7bd56f7079390e2640a161a0,1897fc0e84387b4464977685476ab25b,2023,1,27,6b85d2a8c73bb67e0dfa794a6208994e,troop l
white,pursuit only,louisiana-state-pd,e934b40d59eae051a66b8715cbad9f0d,ce4109c12babfea3c80b281528adf274,2023,4,16,530456607adbb285b40e5d264b1b7b14,troop l
black,pursuit only,louisiana-state-pd,4e480d69c1d4477c1c4966fbf2e3a8b0,1501385a32f0b98503026df8e9da3fe7,2023,7,9,c3451cb9527c2ebcd38eecf7a8cd718f,troop i
black,,louisiana-state-pd,152ccbde6fac25fb94eb198a9947f85e,609440ce68f73d005839f07d7c43568c,2023,8,30,65766adf590f7e8be511328d502d0ce8,troop i
black,pursuit only,louisiana-state-pd,9d77637d8e94a05b94c995a9227f03fb,79101d7a7f38a1a0f0172ddfaed0dc4f,2023,9,11,7fa0a62f7297144c733673eb37301664,troop i
black,pursuit only,louisiana-state-pd,6571e3a69474c746761b52304d2c8052,186594a238c7d3aeba31307b905b7698,2023,5,6,29251f079e866583e7e0db40e15b108d,troop b
black,,louisiana-state-pd,0d5f0ba1db23cfa7395ee0eee013eb14,6180f8f09b17a37344bc9c23bb3c35b6,2023,1,11,830233678dca71630693c3afb3715bce,troop d
black,pursuit only,louisiana-state-pd,2b79eb5b0c1937f786449e033a05ebdf,9f806f3d692977c91e4c24b9ec765d8e,2023,11,7,09aaa6ab0420035b2287f51e78da82a7,troop d
white,pursuit only,louisiana-state-pd,40832072a1419e5865b57e2056815f5e,cc0a60186516ea67e7fc58dd66d26ad0,2023,5,19,93980f58c4686df0a04aa7044b48abd1,troop c
black,pursuit only,louisiana-state-pd,8fe9619b71a98e3e93e302a1d5240afb,fa0e030d36b51562542f61094b5f8444,2023,7,23,4dfb485e93706d4d82426327467b6ea4,troop g
white,pursuit only,louisiana-state-pd,c74b688ea3973646e4c487afed50ad3e,bba524dd40d06a0f5893a2c90e058f51,2023,5,26,34509cfc18738ff710437a2a7efe7c16,troop i
black,pursuit only,louisiana-state-pd,48ddc4b8dc24c727666f97b30badf603,58e4b6898348490a3565a35aea4e07ca,2023,3,5,9eb8d73d0e096f31a08778be0ba62b8f,troop a
white,pursuit only,louisiana-state-pd,9b0eef8f65ae8a0984aa9fdd3e764fa4,0708f905400f74ac94dc23b0d6628d19,2023,7,17,5b6aaa263142ea0de8974beb90d1ba49,troop e
,,louisiana-state-pd,a460d5cc0ede1893dfb6ca6a800cddcf,c7540dd7b1100f9eb51d45d46303df6c,2023,11,3,61115584c6d5ae8d33668b63212c5cc1,troop c
native american,pursuit only,louisiana-state-pd,76d9c1d7b1361b0e7b4403253e83e317,82874a3bd97f082d53ff7a7296245d6b,2023,12,14,3dbabff0bf1e5dd09eb7620266962a51,troop c
white,pursuit only,louisiana-state-pd,e1df83b703c809326428edd5a1b5e549,0e2715c2c652b87eeb70d686468e533b,2023,4,18,82624585488ef1c302f47c5907b79190,troop d
black,pursuit only,louisiana-state-pd,685f7564c234a0f217e4f4bbfff2af37,aa411f69277d469b8a158f8f927167b3,2023,10,2,4bd708fc9db45e8ec89b07a4684aae7b,troop d
white,pursuit only,louisiana-state-pd,d1d1045e8796363d98f7b47d1e0f34a5,c262395150ccea360da885b30ce8c621,2023,2,22,b53dba84991b7f4d09e712d8930ef499,troop a
white,pursuit only,louisiana-state-pd,fec4b736774bd552bb1297a3687588c3,89b904d767c2b7ff23b79a0e2bae3ce1,2023,5,18,3210475d9f2ac4b15c6e83e311b35d7e,troop a
black,pursuit only,louisiana-state-pd,62a3561a026a25d2f01be3153d7e3c8c,8aa6fbdf52286b98bd0b352f181de383,2023,6,15,6687e2986f9e95e5a17147c0ca9f275d,troop a
black,pursuit only,louisiana-state-pd,930e07cbb4b624117e3e2e17d040670a,f9ed62de40c7efb4f87efd0c120a48d1,2023,2,15,87818cc20c92378bf5e1c7702bb464d2,troop f
,pursuit only,louisiana-state-pd,7e206e3428edbcef19efe28b871bfadb,4f839836528c4e635617bc52f53f34dd,2023,7,22,55d20b5fc4fb606b4cd0914f8b6edddb,troop c
white,pursuit only,louisiana-state-pd,638fb42d04b444f1be596bfb05c499d6,fcdb22f341483135ad2d14717054f26e,2023,3,26,1e970029e87b72f37e3cb5285d85dbad,troop a
white,pursuit only,louisiana-state-pd,f1f42a796551c57c994e22e8769e4f21,1acf0964e787b2278aed6b06768b68da,2023,3,30,47743e6271d75b72a0fee72460307535,troop a
black,,louisiana-state-pd,fe8c508b99f83b428943718cba7ff20b,fb02c1437b22986a2dc4df65b64f6a20,2023,12,20,0089fa8e6f91555c0827bdc88349fe08,troop a
black,pursuit only,louisiana-state-pd,d747dc05db8c7aa859825c71916a94f6,513f1f9b9ab73121dbebcd88e57028f4,2023,6,10,cb712ce0c6eaa2cf79c3deac7568b3ad,troop i
black,pursuit only,louisiana-state-pd,085d67e34485be4219eda67a70f02893,9c264abf220a12268eaf4fce33f5226a,2023,7,8,525a8ae00b86176c91ea505a36efc587,troop i
black,pursuit only,louisiana-state-pd,2641dcbc749b84df2519b0da5fcc7d2c,66a09f9eb27da35876e077250b9fa668,2023,1,5,f5b3bf01923a18c4827172704af6beb3,troop b
black,,louisiana-state-pd,7b82f111c9962baf9f8c96c8b356798e,c58720c6dbbcc30e49027091f887e739,2023,2,7,64b3dba1856b3e722a8a2af86067c9a9,troop b
black,pursuit only,louisiana-state-pd,fb6123cefa05b873816c6b502f0bdcad,2ab26a2814a2ce3319d814fd12e94c8d,2023,7,15,95d81f334822324a97f2e9c2d86ab137,troop b
white,pursuit only,louisiana-state-pd,8864a02661fe1c9d5c29d0e21d333920,e6fab6a45f544b086a7c6393d2c1f190,2023,5,19,f703dca385e5210c1144caa4a6c196a9,troop l
black,,louisiana-state-pd,42b573d1c5ba5c525f01410bc1231887,8030792c7a470a901a9342e4dcf46cb7,2023,7,12,0e350c8cd0fcdb00018aebff835bb41b,troop f
white,,louisiana-state-pd,e3886f5d6d594f1c1252573bb9d963c2,4f8733b283e04034005ae2f8cbeaef66,2023,1,8,3a853a9eba342e9a36d8b0e8ceeeb383,troop e
black,pursuit only,louisiana-state-pd,6b1a8e56eb812fdbfc3a654fd886471f,1b680783fa3eed7498dc7d640518f388,2023,1,8,87fdbedcbe318f2a03db87bd57352e91,troop g
black,pursuit only,louisiana-state-pd,79b1aefdffab6506c839af29097d2ddf,b4cb074c5ee0a43fe4a3551bcb408afe,2023,1,22,2774154eaf43febb0bff2e8e929185d2,troop g
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,212d1805a0e84e14e713f2814c2ec35a,878a148e2843631f972a31295672c25e,2023,11,30,cfe4b046f3a5a890bdb53412bf789e66,troop g
white,pursuit only,louisiana-state-pd,4b492bffaff6df7a8ec6091b8193a107,2de1a27284f677781663ebc22aa32ac1,2023,4,4,771159c7a1878e7076e897b8f7d82ec4,troop e
black,,louisiana-state-pd,d67910d4454bb1e1987601bb564af2f5,b6366b274cbed6f2ae2adff68309a3a3,2023,2,20,008acf0b8f57f31dbeb7eb79f8028e4f,troop b
white,pursuit only,louisiana-state-pd,32bc8bcfd7f3f140cac3ac153c86745d,a25a3d397189fbf8d1382af7fe71ae55,2023,4,3,e4532fccdd82d16e849d3b45b6367e38,troop b
black,pursuit only,louisiana-state-pd,c413df68c49b4b6767c7f28361519b95,48852d645827bfa1dc092c50f8639bc5,2023,5,24,30f822616f9c9e821d5452f009a287fa,troop b
white,,louisiana-state-pd,d7f930d9eaf627d5974411e7f61f6266,c2729884240b7ef2b32da375d53bee8e,2023,10,23,9f62dd840e86d9c48a05a1fa4bf77bc8,troop l
white,pursuit only,louisiana-state-pd,b843585001913be63c7f558eb6efd25f,5c7b40be651c970a778eed795610aaed,2023,1,6,2f3a9f04684a760c1938917181689350,troop l
black,pursuit only,louisiana-state-pd,7b7318a74280a422e6c80cf728daadfc,eadf1c69435e7a4f4d84eb112375c25d,2023,5,28,ea5e82fa8f1590a70b84a27652113f05,troop a
white,pursuit only,louisiana-state-pd,9afc03c52007999b3a0657a8c8bb8e5f,a53d1348ee685bf6f030ca3a462fcc83,2023,4,29,f705ad652ec7582ba8926c6429e76279,troop a
black,pursuit only,louisiana-state-pd,365bbdee42a1ae1ac21e11b8f78fc7fe,98091a8cbc720c61ee6c1dd397b9e70f,2023,5,24,ac7d4e9f63f678f997c0a1c1512e3f44,troop a
black,,louisiana-state-pd,17d2f615e39433e4003a1981603f3be0,c18a9873b79bfe981f9baba09f7ee584,2023,8,20,261f0c23eba6219d0f47d0fd83816ec2,troop a
white,pursuit only,louisiana-state-pd,1a3a3d042ac072ef57a2d19b273fbe2e,79bbe5479cc69a3757b673946bdb6983,2023,8,19,409e87b6ae870e37a9c2dcb78c972b93,troop b
,,louisiana-state-pd,a8f2843ef6f96f598651b11db636f866,b4ae16225db9ddc6beb9e39ec2c26f94,2023,9,23,4258d420f62b87320ab8336ac2f4bf1a,troop b
black,,louisiana-state-pd,3c38be82eb7d41c0bb2748b12cd4ce5f,23f1abdca9afcf082a2bc0f90a57fe63,2023,12,31,e7df4bb023b5dd1debcad8651065aa78,troop b
white,pursuit only,louisiana-state-pd,fbf90a6b48bb150dde2cbe76d2a98760,c376f59aae848e6157b316f63d3520e2,2023,4,15,4226321dee89c220c6014fd447eb3ca8,troop a
black,pursuit only,louisiana-state-pd,949601c9e2ca19611f58e6e22bb31b4f,e0060441d6ab0c3886d27c31f294533b,2023,6,2,a081e3bcdc67f9b5d8fe214ed3f9380d,troop a
white,pursuit only,louisiana-state-pd,0d748fda0ea69fab1ca4eac410e557e0,daa799b8253aafa744dd780833cc24f8,2023,7,4,5f5c462d806020782b464182cefe91c7,troop a
,pursuit only,louisiana-state-pd,56ef6f643b18c052e2177155cac57205,e74ad2632825efddd614ef36f8f0095e,2023,12,23,4b86e4f03aaedb2fdcbef5f1eae3883a,troop a
black,pursuit only,louisiana-state-pd,b5c464b361e8fa79a2f963cd465dc938,86a2a861367f1f33baca39b4c8ea3a6f,2023,7,2,68635a88193247daf72ff13ceb3bd92a,troop e
white,pursuit only,louisiana-state-pd,24529740bb03df3d057d1a93eaf3e022,cb897f9ced087d5cae008fab6912ee8d,2023,9,24,f7181002ad17221de085a53ddd770902,troop e
black,pursuit only,louisiana-state-pd,64c89adc3bcf5627968df9d8617dc2b8,3972202597c560c452719588664a2fa2,2023,10,21,694cc5106081d59094841314c12831de,troop e
black,pursuit only,louisiana-state-pd,dea1efa3d06b0c2a43fc66f9ff7bcba2,5448d60e732895af9cb1b594df2b3e3d,2023,11,9,cc7cfe0e8718e0377b792c3a8e895d40,troop e
black,pursuit only,louisiana-state-pd,fc286387edb9f9609a1e5c243da52827,4c99d4540501c0ef24939d465f0747a4,2023,1,24,acf3f276e3aff913e590ff8437e09690,troop b
black,,louisiana-state-pd,0e9d44e02c9e9cc446bb7e42f56cbbf2,cc21627b3c9cc1599e2f3eb0fc0ec103,2023,3,21,2e19e1188e12cc3d752fd84c41729955,troop f
black,pursuit only,louisiana-state-pd,95c15d834786c353a4656cf708869b13,04037fbb05db441b4f1f5a24a3289304,2023,12,7,bd89369e6029eb099e0987caf9e35978,troop f
white,pursuit only,louisiana-state-pd,0246dd245c0944fd267623a819aa3d4d,7be8740ec33907b56ce2d6a09c939870,2023,6,30,52ba4dfe67195ac95eda0d9f6de260d7,troop e
black,pursuit only,louisiana-state-pd,292d2fca0a5de5be7aaa82d13c6e8d82,bd07d042c23f2e1a63ae07a56a5d6df4,2023,10,16,903b9925f02888ed61dd9d476a13c8ec,troop e
black,pursuit only,louisiana-state-pd,698d69e0ff55439ec57f6dd31a8173f3,d93e26f3af1031de91491ba82e51137c,2023,5,10,099ffdcd3bc282f6fb2125095fbbe71e,troop n
white,pursuit only,louisiana-state-pd,f6b166fd8d619bd14bb8174cb6163798,ab11073c045ed213757086e0c4b9dbbb,2023,12,28,a0405f8c415485c496de2538959fc901,troop l
black,pursuit only,louisiana-state-pd,c0eaa16971e6c1407ee8ead7cdb9270c,a8d10c58158448654719b37b4565a792,2023,8,23,a6fdacf39f0ca517e47bc0c89f5d11ef,troop a
white,,louisiana-state-pd,14c5ba6bd20e8bc223f8d175b46565b6,7c5711a05370b3120bf33259b2ecb0a4,2023,1,8,223e37a66b6a68c39585fdd1792aef2c,troop a
black,pursuit only,louisiana-state-pd,3429fdcf98c64d115a8984e4c5a4420e,bf777066f5790f5439bd3b17c932c4d0,2023,6,21,ecafe84e70767e44ec51f4c911bdf2c7,troop c
black,pursuit only,louisiana-state-pd,2cc07b2ed4f6c6c0eb50087a44a5770b,d5e7aa69fde478f4a39027545d0eb82d,2023,3,12,5fb7e9e4f7f39c9e6b81f45ec45ee995,troop i
black,pursuit only,louisiana-state-pd,ec20d711fa1bc9e92f62a7aff71f462d,0cd595cb87e0ebe31dc3b427573f23ef,2023,12,13,af15b12b5419c2308d3ab94601ca363d,troop i
black,pursuit only,louisiana-state-pd,63d87135eedec235e8cc9b29590f243b,79da63d73a4ac74734ffbe9d60fbf098,2023,1,5,cf54e5e9f1ea10057ba2ddc140a5b8c1,troop l
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,20e8905e8856b7192fcca9d5727651e0,050df3dafc57c20f1ef1ba0fda8fec9d,2023,7,6,5c8488a2032c10b92dc6e784f4c31b05,troop l
hispanic,"other use of hands, fists, feet, etc.",louisiana-state-pd,0d0ff88f6284126ff78bbf2d28bae1c0,8acf560f26b93ac62508f4691c763afa,2023,5,13,5b72fe4517cd6724b11a9d9f6aa00c95,troop l
black,pursuit only,louisiana-state-pd,7d5447f6fda0c00d878d59d31bd8bc57,203522f158f9217b9c37cbb0f3852e0e,2023,7,23,0ef0b5182c6ab7aeb52c3aeafb4791f8,troop g
black,pursuit only,louisiana-state-pd,e5ef85d33c04970298062ca4db53d103,2f2bb036cc3518a07634b2898fb5c29e,2023,2,28,2d3188e30115239223468f9317a05f2d,troop e
black,pursuit only,louisiana-state-pd,da75d7e59b7ecef2dcb29ebc511ed01d,efff61f229bf4bdd4c17bdb3e7ea9ef2,2023,7,2,e2b21a971df6f0769f0df1f6e28c7ffb,troop e
white,pursuit only,louisiana-state-pd,0e9cc1759c05ca6e1f408fc0964b1ed0,07b71d226c937a5581071fbea408069d,2023,8,5,f8a3eaccd3ae87153bf89f588c768923,troop e
black,,louisiana-state-pd,3a7f6229e5b7fc25d5e01f07366be432,a25a7182e36d3e6695f9a35e83382703,2023,9,28,59ae9f1d1d6f54ad941399b17f391d82,troop b
black,pursuit only,louisiana-state-pd,515c70bad3b73101a52217c760731ca2,537f2b510540ba75ba02397d732cd674,2023,5,9,d990cf80de956d1f89e12b722fe0d247,troop i
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,9861f06406b0b5ed2b4b4fd021fd0549,5b965e41f269c2f30a31c4c675b4ddd7,2023,2,10,7dacd28faf26d833a9b3cb6d0914f0fb,troop c
black,pursuit only,louisiana-state-pd,bd2c2ff4665dfbea5a8643da62695bd7,3b0c4112886be7c2b6a4b58a58839d12,2023,8,25,1103bd18ec8c043b988fe7cbbb6a8c96,troop c
black,pursuit only,louisiana-state-pd,98d302b6d06505a800711bd2fadf8985,b68f2c28bfdce38c7c733f4bc5084e24,2023,9,2,41d3d360b5f09423df87aae62606fabc,troop c
black,pursuit only,louisiana-state-pd,71a6624228f6ac9a461b428dd286bd62,ed2057853ca09f210432c733adf043df,2023,2,20,acdb914c0b327eb17885dbab9afce90e,troop n
black,pursuit only,louisiana-state-pd,5c21cb1e34c89224f160e600d16c404e,9be33570e368fd099385ec2869abda3d,2023,6,14,8d33b4388cbb723f9e431ac02c3aef35,troop c
black,pursuit only,louisiana-state-pd,bce11f5b64e618f10b5a2da9f23344cb,7f9300b06c57274671d5f22b36566eca,2023,11,17,5f6c1fb27d10a7d9bdb4728f8db140c9,troop c
black,,louisiana-state-pd,50bfb14f462fdad4c2fc8990abbcc945,cae98fe35923f35de3c40a625c566b1a,2023,11,7,f22bbb2a7a6f1c57d6d4bd3b8ed8c5e8,troop c
black,pursuit only,louisiana-state-pd,49afed1a937be300ffebc68eaae1d5af,c18fc0fb16219c2a0212ef76b3a1469a,2023,12,17,3a53299d881a1c10f5112c9ee7c4173b,troop c
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,a6e14bc31ccb197e7c07f7fea9487cf3,e374b60f5f0e18eb54754f0ea2d46e6d,2023,5,3,06aa70e32870c016fb1a4a19d952171e,troop c
black,pursuit only,louisiana-state-pd,6ae820a987e8869e49c1364ae2e9581c,a92258a46025db22dcaaf97c25b5192d,2023,9,26,9421e33a13595a5a89e9e7a2d1a6b8fb,troop e
black,pursuit only,louisiana-state-pd,a8076a97b7a40a1aa3e9ea950b73b919,b2f1be4345df25f3f51080823b5f9d1e,2023,3,16,32bde730be00ad719481ee09b02c4257,troop d
,pursuit only,louisiana-state-pd,18b7838316d78a10905f322a98ce983f,4378d240ff64d37883b9bc358cabcb81,2023,4,22,e7ec11242f876e8676a891bc16b98f74,troop i
black,pursuit only,louisiana-state-pd,eb86985a25122427ed0a300f5fed3ed5,8152061296c26a3a1105e11838fbe88d,2023,3,20,a3e7b00822bc1ed71695110ca0bbea44,troop l
black,,louisiana-state-pd,f7042132867db8e01f181508174e82c7,5cbe26b7a99c948e7b5ce27c2ee72c18,2023,12,16,320b4c179e1fcef1d34e977e5f9a9301,troop e
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,d1dc650ac3b4a1f60f4628375eaddb42,7bfe118e5259315e1ec884ac8611b532,2023,3,30,33d8ca9af8e5d50bff920eee9f2faad9,troop f
,pursuit only,louisiana-state-pd,760fb458d596ca82ad7873ca09bcd841,7fd69c56f7e3c59f6093001c77ae587b,2023,4,1,5c4b8b82441f31c5d5011de5203aae3c,troop l
white,,louisiana-state-pd,e4ceeb559a075cede33e29afdce4ecef,6e8334b0b3e2d9bf1c7680288886eef1,2023,5,4,f063fe3dd57d33c5e1dd6652a37ec267,troop l
black,pursuit only,louisiana-state-pd,343027fa559d50e934552d86f77ace49,87cd7fbed40a6667b5ff251bdfcc0ff1,2023,5,24,0476a1e7f7823b2f080869075e76a7f7,troop l
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,e8584c8106d80945b3c198c806803e52,fdb1ee9bc48813bc2f4c32bd83b385b2,2023,5,28,faba76a7a40884d40d848a8305d1e242,troop l
black,pursuit only,louisiana-state-pd,4810f38e3477cfd319d277ca8b6f162e,788b502a1992a08d596c37144b6fa3fb,2023,9,27,710973f0fddf82ed1bf393ff5f152f74,troop e
white,pursuit only,louisiana-state-pd,f6a50547c27067282b2a4d47b9468091,ed079089f26b7a68a91d207a96483485,2023,12,28,5758301f6243ab468e07cd1c35a02d50,troop e
black,pursuit only,louisiana-state-pd,bc51738765e88d445cd8623b100a59d4,a2facab45471693fecf9476d0256ff7d,2023,1,19,4f6c98df6d51010f5b81e12e87313148,troop l
black,pursuit only,louisiana-state-pd,07db0f3b2c314786f02186c63b27bfdc,461afb9800456b4f3b73c461d0300c02,2023,7,12,2f86a6394a2fcb6e564a9590ea7cfb8d,troop n
,pursuit only,louisiana-state-pd,b940a0143529a15182fc2f5c766474d0,67701e77253bd51d777e9cbb5c92031e,2024,1,1,3bef03fbfa8ba5255f6655109c13a6a5,troop i
black,,louisiana-state-pd,4d1e652798481de47dadede83b8a3c1f,3fde102a4007751b4d7d55871423718f,2024,1,2,bee1a9a20d13e286c424ef775499d83e,troop c
white,,louisiana-state-pd,b895856370a930cfcd8ed37bc3617e3f,1a0117aae5b13670d641b6919fd4e627,2024,1,2,e368171a9bf5e0b6bb3cf1ed38da4f9c,troop l
white,"other use of hands, fists, feet, etc.",louisiana-state-pd,f3e9cbb83ab519f55baa99bdfd5e0d7c,9aae3113b5ab15532c1dde21b6c197b2,2024,1,3,fa2d17d087593a78448c852603b84ae2,troop f
black,pursuit only,louisiana-state-pd,d827b12421ace3439c593fc4a95343d9,76bacf11d5d33c297fb80931506f35f9,2024,1,4,b61eec8340cf0034be47ec434b5a3f3b,troop e
black,pursuit only,louisiana-state-pd,b1c57fb8808edc54f210a604fc65f350,879cfe8ff553a6e66d69ce5fac9bfc4d,2024,1,5,7eddd37775f22d2931549b5f35bc08f9,troop b
black,"other use of hands, fists, feet, etc.",louisiana-state-pd,b3c2ec6098a56cecf4ca4579001f28d8,d1d63b0c22c5cb2b8a95c083c8bb70d4,2024,1,5,2f5c26172954f03091c6b90871a0fc57,troop l
black,pursuit only,louisiana-state-pd,fff37338dbd0c8a9298028ef7afbf54b,cb3b09b43a88c7c7be8568c4e5d0f73e,2024,1,5,79b88efdc8970e053230e6a06adc0617,troop e
white,pursuit only,louisiana-state-pd,82652dabf04e6a5e2ffc4acef1d4ec0a,ca0dd1c134989b7bbf1bf1d4a10ea98f,2024,1,5,6c458ba9917033602d2845630e2d13ae,troop l
hispanic,pursuit only,louisiana-state-pd,2b3fb3bc58237b0d97bca3a88530f62b,05d5fe89c0b69821c40e3914ac9cac30,2024,1,6,de41e7db99db76462a466ce5998a5968,troop g
black,,louisiana-state-pd,16fce83c1e80a2eeaa147de2d3e10fc2,9a7aa6429bfee4ad1132867430771e46,2024,1,6,ca9fc329234263e224bdf8d500a64297,troop b
black,pursuit only,louisiana-state-pd,fc2896910c4a9788f13e6b39078a4352,f740e8a04e1ccbadb3ae11b2f0da5fce,2024,1,6,e02ccda3a41164f2c717db511142aa9b,troop e
black,pursuit only,louisiana-state-pd,c431ec25b94bfdfb2a7c9c2f565bcf80,b751fa18ac6bc2636cbfa6dd201d30fd,2024,1,7,7c5af7fdc7cced7441586d6b7118b9ff,troop b
,pursuit only,louisiana-state-pd,635b380927487a5979f6d6e7c8968b6d,ad51b1f928ef05d5848902efd6b5715f,2024,1,7,6711d81ee3234bef8598d2e4292e8ca5,troop i
white,,louisiana-state-pd,0d06821f756848de74a8d31e3553287d,8fced53d304b1ead9ebbb821df5a55a3,2024,1,7,d54bade3a7d235b2e7c06b58cb092123,troop i
,,louisiana-state-pd,214604fa82a6def3baebb73d10f407a1,b5c4bc78f4f61841ce91742f1745b133,2024,1,7,bcca2e71ee5dc8e2b5032b7b0ea05544,troop f
black,pursuit only,louisiana-state-pd,6cf997d1588f0864e21240146ae28901,d04576cfcff0f96092bdcc7de01ac8dc,2024,1,10,2e9ea5ca5267e0a0649d811d1596c3f7,troop e
black,,louisiana-state-pd,d732dbfa54071830e385e336b77b1134,bc2646b20a3d312648f8a36f190dbacb,2024,1,11,ab22e0a9ee5af01e7066d51727b6f8ce,troop e
white,pursuit only,louisiana-state-pd,999086f76df9c02a5f1189ab5323d95d,43c7cc864eac0d5e8d65a032f9b3c769,2024,1,11,f377c01019200373dd92b9120e0f9b0e,troop a
white,pursuit only,louisiana-state-pd,6e86e1616d4e2ca393ba4452c2a3d8bc,43c7cc864eac0d5e8d65a032f9b3c769,2024,1,11,447b626aa83d989ac0b8bd61b97da37c,troop a
white,pursuit only,louisiana-state-pd,5e905fab471665d2a6fac6b2766df756,43c7cc864eac0d5e8d65a032f9b3c769,2024,1,11,36bb7a86dcf3db7301724607cd11020b,troop a
black,,louisiana-state-pd,02696b98bdce014ff5aaefb0e6480012,d3fcc4bd3f84e99d12d01d89fda24ccb,2024,1,12,70da3c09e3e78b3a572ca78b606d809f,troop a
white,pursuit only,louisiana-state-pd,4843f83d05b2a36c68b0f497a31498d9,6406cae219fabde5e52b669d68059685,2024,1,12,565a8baec9892727c6ebc93ca1bbeeb7,troop i
white,,louisiana-state-pd,2c6ad09c078947f927ca45a85716faab,3693e8d14528474df16b97a75747e75e,2024,1,13,ec28f55530fffcb189c74e3cbcdfd13a,troop g
white,,louisiana-state-pd,d1d9588d6664f3cd7677ffdc0863a0ea,3693e8d14528474df16b97a75747e75e,2024,1,13,d0d561b78cab1fa873cc155c992b3601,troop g
white,,louisiana-state-pd,df7f160f30e36c90789a25862115130d,79c2e9720c03da48a2ed5ea6576b3930,2024,1,14,0598e33868ac786e6bab99d21bed5371,troop i
black,pursuit only,louisiana-state-pd,94b5a32fed7591ec7d4a95da7263cf93,03d6a5e4f96e669ed4f3f1191ae18cff,2024,1,14,2be11adc7e944860fa261c502f292f1c,troop e
black,pursuit only,louisiana-state-pd,6d82c5735cab01d4a30b8670aa66cab8,48f70441c20ce769dfd5ae42704737f2,2024,1,14,fc16fc1c22dd3274b4fca989473a78c3,troop g
black,,louisiana-state-pd,72a39c0c1b9d61b4363a1b2f9730d2a9,a2b495cf3f091212387c6bfbecefe520,2024,1,12,69e057e595eb82f2265387a163f6d419,troop a
black,pursuit only,louisiana-state-pd,17de3a0e911ef2b535521b45616bfe8c,a9b85414e45c0a95908a3bfcd1d45bf9,2024,1,15,9b2224a7028621f72fe477cb009e282e,troop c
,pursuit only,louisiana-state-pd,144de42e8bb72d9df50f47810d8f33d5,e79e31fe6194c3ff070795e687e31ad2,2024,1,15,30d34f24d51e5fdcd903ec35ea23a200,troop b
,pursuit only,louisiana-state-pd,c7e6e65f79241c8f9124e3583765a535,e79e31fe6194c3ff070795e687e31ad2,2024,1,15,64168e1469c4c9ec0af06f1cdb8604cd,troop b
white,pursuit only,louisiana-state-pd,144de42e8bb72d9df50f47810d8f33d5,e79e31fe6194c3ff070795e687e31ad2,2024,1,15,2bb46f8f0dc495346717848f451d4608,troop b
white,pursuit only,louisiana-state-pd,c7e6e65f79241c8f9124e3583765a535,e79e31fe6194c3ff070795e687e31ad2,2024,1,15,c720c7ab4354ba77f124c53c9b2cef7d,troop b
white,pursuit only,louisiana-state-pd,c43b894dffdb31d6f173933cc5f84fa8,3d0f573cb7cdb063b4f4755e424e70ab,2024,1,20,75fc9058f014f2a7aff2c47788a10cfe,troop d
native american,pursuit only,louisiana-state-pd,c43b894dffdb31d6f173933cc5f84fa8,3d0f573cb7cdb063b4f4755e424e70ab,2024,1,20,e874c9986400438ee662dfa74fdd10b4,troop d
black,pursuit only,louisiana-state-pd,79fd663a86b6fbf70470e4cf26617346,95026f3387e101d9f5b44a860da1a73d,2024,1,20,a67e1977619b2c907ede5103d5f95b09,troop b
white,vehicle contact,louisiana-state-pd,129d4fdb4f2d73d8826e781bfa342a98,4e1072aff946bccee86924fa35dd0529,2024,1,22,77943018ef3d5d14683d67ed13a7906e,troop b
